timestamps,TP9,AF7,AF8,TP10,Right AUX
1533057452.464,22.461,49.805,37.109,20.508,28.32
1533057452.468,15.625,49.805,31.738,13.184,50.781
1533057452.472,25.391,45.898,20.996,13.184,59.57
1533057452.476,42.48,47.363,25.391,21.484,-6.836
1533057452.48,41.992,46.875,24.414,23.438,-8.789
1533057452.484,31.25,51.758,27.832,17.578,12.207
1533057452.488,23.926,56.152,15.625,11.719,57.617
1533057452.492,33.203,51.27,4.883,7.812,-1.953
1533057452.496,51.758,49.316,10.742,17.09,-50.293
1533057452.499,46.875,51.27,5.371,24.414,-51.758
1533057452.503,34.18,56.152,9.277,21.973,0.488
1533057452.507,25.879,57.617,1.465,16.602,38.086
1533057452.511,22.949,55.176,-10.254,14.16,45.41
1533057452.515,37.109,49.805,4.395,24.902,62.5
1533057452.519,41.992,42.48,6.836,34.668,13.184
1533057452.523,29.297,43.457,6.348,29.785,10.742
1533057452.527,17.578,42.48,0.0,21.484,32.715
1533057452.531,18.555,32.227,-9.766,15.625,8.789
1533057452.535,38.086,35.156,9.766,22.461,22.949
1533057452.539,50.293,40.039,12.695,36.133,67.871
1533057452.542,41.504,39.551,9.766,34.18,48.34
1533057452.546,32.227,36.133,-4.395,27.344,31.25
1533057452.55,28.32,33.203,-19.531,23.438,6.836
1533057452.554,39.551,34.668,11.23,20.508,-19.043
1533057452.558,49.805,34.18,10.742,28.32,9.766
1533057452.562,40.527,32.227,-10.742,33.203,66.406
1533057452.566,24.902,36.621,9.277,27.344,69.824
1533057452.57,19.531,35.645,3.418,19.043,8.301
1533057452.574,33.691,35.156,9.277,20.996,-2.93
1533057452.578,38.574,36.133,34.668,29.785,49.805
1533057452.582,27.832,36.133,32.715,28.32,49.316
1533057452.585,18.555,41.016,14.648,25.879,-0.488
1533057452.589,14.648,45.41,0.0,14.16,36.621
1533057452.593,37.109,49.805,8.301,15.625,42.969
1533057452.597,68.359,51.27,19.531,44.434,-16.113
1533057452.601,50.293,45.898,16.602,42.969,6.836
1533057452.605,14.648,43.945,18.066,16.113,-3.418
1533057452.609,14.16,45.41,5.371,12.207,22.461
1533057452.613,34.18,44.434,18.066,22.949,84.473
1533057452.617,42.48,34.18,37.109,31.25,37.598
1533057452.621,40.039,28.809,27.344,41.016,-6.836
1533057452.625,39.551,34.18,18.555,41.992,19.531
1533057452.628,27.344,31.25,4.395,26.855,49.805
1533057452.632,33.691,30.273,1.465,27.344,65.918
1533057452.636,56.641,30.273,23.438,40.527,26.367
1533057452.64,49.805,29.297,30.762,38.574,31.738
1533057452.644,38.086,29.785,21.973,30.762,66.895
1533057452.648,26.367,31.25,8.789,19.043,62.012
1533057452.652,25.391,28.809,0.488,14.16,-25.391
1533057452.656,41.504,25.879,25.391,29.297,-55.664
1533057452.66,43.945,23.438,12.207,40.527,10.742
1533057452.664,31.738,22.949,11.719,34.18,39.062
1533057452.667,24.414,25.391,20.02,23.926,48.34
1533057452.671,33.203,22.461,10.742,25.879,0.488
1533057452.675,52.246,20.508,35.645,31.738,11.719
1533057452.679,54.688,19.531,47.363,36.621,32.227
1533057452.683,38.086,21.484,40.039,37.598,-8.789
1533057452.687,30.762,26.367,15.625,25.879,-21.484
1533057452.691,37.109,25.879,3.418,19.531,-40.527
1533057452.695,50.781,26.855,27.344,22.949,-22.461
1533057452.699,58.105,23.438,26.855,27.832,26.367
1533057452.703,45.898,23.438,20.996,28.809,-29.785
1533057452.707,29.297,32.227,36.133,22.461,-9.277
1533057452.71,31.738,33.691,21.973,16.602,38.086
1533057452.714,49.805,36.133,46.387,24.414,65.918
1533057452.718,52.246,34.668,42.48,37.598,101.074
1533057452.722,36.621,35.156,20.02,35.645,82.52
1533057452.726,26.855,37.598,20.996,31.25,32.715
1533057452.73,33.203,34.668,5.371,28.32,3.906
1533057452.734,46.387,30.273,14.16,27.344,44.922
1533057452.738,54.199,27.832,29.785,38.574,28.32
1533057452.742,45.898,30.273,41.992,41.504,61.523
1533057452.746,36.133,30.273,22.461,33.203,36.621
1533057452.75,28.809,30.273,10.254,25.879,7.812
1533057452.753,38.574,33.203,42.48,29.297,38.574
1533057452.757,52.246,32.227,49.316,40.039,17.09
1533057452.761,41.992,29.297,35.156,40.039,2.441
1533057452.765,27.344,31.738,39.062,30.273,12.695
1533057452.769,21.973,32.715,17.578,16.602,10.742
1533057452.773,36.621,39.551,32.227,13.672,20.508
1533057452.777,52.246,45.41,52.734,24.902,7.812
1533057452.781,42.969,41.504,32.715,32.227,30.762
1533057452.785,32.227,40.527,20.996,27.344,76.66
1533057452.789,25.879,41.016,18.066,20.508,19.043
1533057452.792,31.738,41.992,32.715,20.02,-45.41
1533057452.796,44.434,45.41,62.988,26.855,43.945
1533057452.8,43.457,41.504,41.992,29.297,86.914
1533057452.804,31.25,39.551,38.574,23.438,12.695
1533057452.808,20.02,41.016,50.293,13.672,23.438
1533057452.812,29.297,37.598,52.246,16.602,-1.953
1533057452.816,41.016,35.645,76.66,19.531,12.207
1533057452.82,33.203,31.738,75.684,16.113,60.547
1533057452.824,28.809,29.297,72.754,22.949,49.316
1533057452.828,20.996,24.902,55.176,14.648,42.48
1533057452.832,19.531,22.949,56.641,5.371,58.594
1533057452.835,43.457,30.762,89.355,19.531,19.043
1533057452.839,48.34,32.715,75.195,29.297,-9.766
1533057452.843,37.109,36.133,55.176,26.367,-61.035
1533057452.847,24.902,38.574,62.988,21.973,-58.105
1533057452.851,26.367,34.668,55.176,22.949,-10.254
1533057452.855,49.805,39.551,63.965,37.598,-8.789
1533057452.859,55.176,44.434,65.918,44.922,-13.672
1533057452.863,39.062,46.875,61.035,38.086,32.715
1533057452.867,26.855,40.527,42.48,30.762,47.363
1533057452.871,26.855,35.645,26.855,30.273,52.734
1533057452.875,42.969,43.945,42.969,38.574,77.148
1533057452.878,54.688,44.434,46.875,46.387,77.637
1533057452.882,45.41,42.48,37.109,42.969,-12.207
1533057452.886,30.762,39.551,34.668,37.598,-22.461
1533057452.89,31.25,39.551,20.508,37.598,25.879
1533057452.894,44.922,39.551,38.574,43.945,36.133
1533057452.898,54.199,35.156,38.574,52.246,43.457
1533057452.902,44.434,36.621,22.461,49.316,60.547
1533057452.906,31.738,41.016,19.043,40.527,53.223
1533057452.91,32.227,45.898,0.977,34.18,65.43
1533057452.914,42.969,49.316,20.02,36.133,42.969
1533057452.917,49.316,46.875,41.016,40.039,7.324
1533057452.921,35.645,43.945,35.645,36.133,18.555
1533057452.925,20.02,45.41,29.785,23.438,36.621
1533057452.929,12.207,47.852,17.578,14.648,38.086
1533057452.933,28.809,50.293,22.949,17.578,4.395
1533057452.937,45.41,49.316,32.715,28.32,20.02
1533057452.941,35.645,47.363,18.555,34.668,18.066
1533057452.945,38.574,55.176,18.555,39.551,3.906
1533057452.949,43.945,49.316,9.277,42.48,55.664
1533057452.953,35.645,39.551,12.207,31.738,29.785
1533057452.957,36.133,38.574,30.762,29.785,12.695
1533057452.96,28.809,34.18,29.785,35.156,30.762
1533057452.964,14.648,32.227,23.438,33.203,3.906
1533057452.968,3.418,29.297,-5.859,19.043,-10.254
1533057452.972,17.09,25.879,-2.93,19.043,33.203
1533057452.976,38.574,28.809,36.621,26.855,60.547
1533057452.98,29.785,34.18,57.617,22.949,90.332
1533057452.984,20.508,33.203,48.34,29.785,12.695
1533057452.988,13.672,29.785,23.926,22.461,-62.5
1533057452.992,20.996,30.273,24.414,17.09,4.883
1533057452.996,41.504,34.668,53.711,34.18,40.527
1533057453.0,37.598,31.738,54.688,45.898,-22.461
1533057453.003,20.02,28.32,50.293,45.41,15.625
1533057453.007,11.23,29.785,50.781,34.668,51.27
1533057453.011,17.09,32.227,46.387,27.832,47.363
1533057453.015,31.25,38.086,50.293,37.598,-10.742
1533057453.019,36.621,38.086,36.133,43.457,-1.465
1533057453.023,32.227,34.18,26.367,35.156,131.836
1533057453.027,21.484,38.086,31.25,27.832,140.625
1533057453.031,20.02,34.18,20.508,23.926,84.961
1533057453.035,35.156,29.785,46.875,24.902,53.223
1533057453.039,41.992,31.738,59.082,36.621,79.59
1533057453.042,31.25,34.668,47.852,38.574,103.027
1533057453.046,15.137,34.668,23.438,27.344,67.383
1533057453.05,12.207,29.785,4.883,17.578,-6.836
1533057453.054,32.227,29.297,24.414,21.973,14.16
1533057453.058,40.039,31.25,28.32,34.668,62.988
1533057453.062,24.902,26.855,17.09,36.133,66.406
1533057453.066,12.695,23.438,9.277,24.902,35.645
1533057453.07,15.137,23.926,10.742,19.531,4.883
1533057453.074,33.203,27.832,37.109,27.344,-15.625
1533057453.078,40.527,28.809,41.992,42.48,-1.465
1533057453.082,31.738,26.855,36.133,46.875,31.25
1533057453.085,21.484,32.227,59.57,36.133,50.781
1533057453.089,15.137,34.668,51.27,27.344,44.922
1533057453.093,31.738,34.18,54.688,30.273,-28.32
1533057453.097,47.363,36.621,66.895,44.434,-3.906
1533057453.101,37.109,37.598,60.059,46.387,46.387
1533057453.105,29.785,39.062,58.105,39.551,22.949
1533057453.109,30.273,36.621,31.738,36.621,40.527
1533057453.113,42.48,40.527,33.691,34.668,-0.977
1533057453.117,60.547,47.852,47.852,42.969,-59.082
1533057453.121,49.316,41.504,31.738,43.457,-43.457
1533057453.125,24.414,40.039,41.504,35.645,-5.371
1533057453.128,13.184,41.016,36.621,28.32,-5.371
1533057453.132,23.438,43.457,34.18,25.879,0.0
1533057453.136,42.48,49.805,43.457,39.551,-21.484
1533057453.14,35.645,45.898,24.414,43.945,-16.602
1533057453.144,22.949,40.527,7.324,36.621,10.254
1533057453.148,16.602,38.086,-1.953,26.855,22.461
1533057453.152,24.414,37.598,-5.371,22.949,35.156
1533057453.156,40.527,39.062,2.93,35.645,29.785
1533057453.16,37.109,44.434,20.508,38.086,74.707
1533057453.164,23.926,51.27,26.367,31.738,69.336
1533057453.167,19.043,51.758,14.16,30.273,6.836
1533057453.171,25.391,46.875,14.16,26.367,-15.137
1533057453.175,41.016,44.434,39.551,29.785,38.574
1533057453.179,42.969,42.48,14.16,32.227,61.035
1533057453.183,28.32,40.527,-10.254,25.879,16.113
1533057453.187,11.719,44.922,-0.488,15.137,-0.977
1533057453.191,18.555,48.34,-5.859,15.625,-23.438
1533057453.195,43.945,51.758,15.137,27.832,40.039
1533057453.199,41.504,50.293,29.297,33.691,73.242
1533057453.203,25.391,45.41,18.066,35.645,39.062
1533057453.207,17.578,38.574,5.371,29.297,55.176
1533057453.21,24.414,35.156,7.812,22.949,40.039
1533057453.214,43.457,36.133,35.156,28.32,10.742
1533057453.218,46.875,33.691,36.133,44.434,1.465
1533057453.222,35.645,35.156,20.996,43.945,4.883
1533057453.226,45.898,39.551,8.789,47.852,-8.789
1533057453.23,61.035,36.133,0.488,58.105,48.34
1533057453.234,28.809,40.527,15.625,15.625,59.082
1533057453.238,7.812,42.48,9.277,-11.23,50.781
1533057453.242,8.301,31.738,-3.418,1.953,105.957
1533057453.246,-9.277,31.738,-3.906,-13.184,96.191
1533057453.25,-30.762,33.691,-13.672,-37.598,45.898
1533057453.253,-31.738,31.738,12.695,-41.504,38.086
1533057453.257,-25.391,26.367,36.621,-39.551,49.805
1533057453.261,-41.504,31.738,27.832,-41.992,20.508
1533057453.265,-61.035,36.621,29.297,-59.57,-30.273
1533057453.269,-69.824,34.18,25.879,-77.637,29.297
1533057453.273,-59.082,27.344,26.367,-79.59,76.66
1533057453.277,-45.41,35.156,23.926,-69.824,61.035
1533057453.281,-47.363,53.711,18.066,-56.641,58.594
1533057453.285,-60.547,52.246,31.25,-58.594,25.879
1533057453.289,-62.012,50.781,31.738,-58.594,20.02
1533057453.293,-32.227,50.781,50.781,-40.039,55.664
1533057453.296,-7.812,44.922,50.781,-15.625,28.809
1533057453.3,-13.672,43.457,9.277,-4.883,-41.504
1533057453.304,-20.508,45.898,23.438,-9.277,20.508
1533057453.308,-22.949,43.945,31.738,-13.672,76.66
1533057453.312,-8.301,40.039,17.578,-9.766,34.18
1533057453.316,11.23,42.969,32.227,0.977,-3.906
1533057453.32,8.789,41.504,32.715,7.812,22.461
1533057453.324,3.906,37.109,25.391,10.742,94.727
1533057453.328,-0.977,30.762,-2.441,0.0,48.34
1533057453.332,9.766,28.32,-5.371,1.953,-4.395
1533057453.335,28.32,31.25,14.16,20.508,6.836
1533057453.339,26.367,32.227,8.789,27.832,-18.555
1533057453.343,18.555,31.738,-0.977,27.832,31.25
1533057453.347,14.648,34.18,-24.902,18.555,47.363
1533057453.351,23.926,37.598,-14.16,18.066,-8.301
1533057453.355,41.016,41.992,33.203,27.344,5.371
1533057453.359,40.039,39.062,10.742,32.227,-31.738
1533057453.363,27.832,39.551,-2.441,27.344,-5.859
1533057453.367,16.113,40.527,1.953,16.602,15.625
1533057453.371,24.414,39.551,-12.695,15.137,-52.246
1533057453.375,48.34,44.434,26.855,21.973,27.832
1533057453.378,48.828,42.48,31.738,28.32,42.969
1533057453.382,33.203,37.598,20.996,26.855,-0.488
1533057453.386,28.809,32.227,11.23,18.066,50.781
1533057453.39,32.227,24.414,-16.113,12.695,-6.348
1533057453.394,51.27,35.156,2.441,30.273,-32.227
1533057453.398,60.547,40.527,4.883,43.945,65.918
1533057453.402,48.828,34.668,-12.207,34.668,83.008
1533057453.406,31.738,41.016,-2.441,20.996,35.645
1533057453.41,27.344,39.551,-9.766,19.531,20.02
1533057453.414,41.016,36.133,0.488,26.855,53.711
1533057453.418,42.969,39.062,-5.859,32.227,-1.465
1533057453.421,30.273,43.945,-10.254,27.344,-55.664
1533057453.425,26.367,41.992,-5.371,15.137,15.137
1533057453.429,30.273,41.016,-11.719,5.859,22.949
1533057453.433,44.922,47.363,1.953,17.578,47.363
1533057453.437,59.57,49.805,0.488,42.48,44.434
1533057453.441,36.621,42.969,-8.301,25.391,16.113
1533057453.445,9.277,41.016,12.695,1.953,32.715
1533057453.449,6.348,41.504,13.672,-3.418,31.25
1533057453.453,19.043,41.016,17.09,-1.953,38.086
1533057453.457,32.227,44.434,22.949,7.324,41.504
1533057453.46,21.973,34.668,3.418,2.441,-14.648
1533057453.464,15.625,30.762,-0.977,-3.906,-22.949
1533057453.468,10.742,38.574,-4.395,-8.301,39.062
1533057453.472,19.043,41.504,12.207,-3.906,65.918
1533057453.476,40.527,44.434,30.273,7.812,70.801
1533057453.48,31.25,44.434,23.926,7.324,21.484
1533057453.484,16.113,38.086,14.648,5.371,2.441
1533057453.488,12.695,37.598,-1.465,2.93,65.43
1533057453.492,20.996,37.109,5.371,5.859,52.734
1533057453.496,40.039,40.527,46.387,29.785,33.203
1533057453.5,38.574,39.551,40.527,36.133,29.785
1533057453.503,24.414,29.785,29.785,23.438,-21.973
1533057453.507,14.648,31.25,38.574,17.09,13.672
1533057453.511,27.832,38.086,35.645,19.531,54.199
1533057453.515,48.34,40.527,50.293,29.785,22.949
1533057453.519,42.969,36.133,46.387,34.668,8.789
1533057453.523,32.227,36.133,39.551,32.227,41.992
1533057453.527,27.344,37.109,28.32,26.855,81.055
1533057453.531,36.133,26.367,11.719,25.391,84.473
1533057453.535,59.57,23.438,33.203,31.738,44.922
1533057453.539,58.594,29.297,24.414,37.598,46.875
1533057453.543,41.504,23.438,3.418,33.691,0.488
1533057453.546,29.297,20.996,9.277,29.297,-40.039
1533057453.55,33.203,27.344,-0.488,30.762,-40.039
1533057453.554,50.781,26.855,18.555,35.645,20.508
1533057453.558,51.758,22.949,17.578,43.457,108.887
1533057453.562,38.086,25.391,3.418,41.016,115.234
1533057453.566,29.785,23.926,-8.301,28.809,55.176
1533057453.57,35.645,21.484,-8.789,26.855,48.34
1533057453.574,53.223,27.832,7.324,36.621,73.73
1533057453.578,58.594,32.715,0.488,43.945,20.02
1533057453.582,44.922,33.691,12.207,39.551,16.113
1533057453.585,35.645,31.738,11.719,32.715,0.977
1533057453.589,34.668,29.785,-8.301,26.855,11.719
1533057453.593,44.922,29.297,6.836,27.344,8.789
1533057453.597,51.27,32.715,25.879,39.062,54.199
1533057453.601,43.945,39.062,26.855,39.062,45.898
1533057453.605,31.25,41.992,33.203,28.809,20.508
1533057453.609,23.438,33.203,13.672,19.043,34.668
1533057453.613,37.598,26.855,17.578,20.996,-9.277
1533057453.617,53.711,34.668,41.504,34.668,33.691
1533057453.621,46.387,34.18,34.18,31.25,37.598
1533057453.625,31.25,28.32,30.273,20.996,-3.418
1533057453.628,28.809,24.902,34.668,20.996,14.16
1533057453.632,42.48,12.695,60.059,27.832,30.273
1533057453.636,56.152,14.16,77.148,41.992,64.941
1533057453.64,52.246,26.855,62.988,48.828,62.988
1533057453.644,39.551,34.668,53.711,39.062,-11.23
1533057453.648,26.855,36.133,41.992,25.391,9.766
1533057453.652,36.133,29.785,54.199,28.32,51.27
1533057453.656,48.828,26.367,80.078,36.621,61.523
1533057453.66,38.574,17.09,44.434,33.691,6.348
1533057453.664,23.926,14.16,46.875,22.461,44.434
1533057453.668,19.043,17.09,49.805,9.766,62.5
1533057453.671,36.133,17.578,23.438,20.996,-10.254
1533057453.675,48.34,25.879,55.176,34.18,0.977
1533057453.679,43.457,30.762,51.27,32.227,4.395
1533057453.683,33.203,30.762,40.527,28.809,29.785
1533057453.687,20.508,33.691,40.527,20.996,83.496
1533057453.691,29.785,33.203,29.785,15.625,8.789
1533057453.695,53.711,33.203,64.453,23.438,-8.301
1533057453.699,48.34,30.762,72.754,32.227,68.359
1533057453.703,27.344,25.879,58.594,29.785,51.27
1533057453.707,21.484,25.879,37.109,20.02,6.836
1533057453.71,26.855,27.344,27.344,13.672,13.184
1533057453.714,36.133,29.785,60.059,22.461,13.672
1533057453.718,40.039,24.902,48.828,36.133,24.902
1533057453.722,33.203,23.438,20.508,28.809,6.836
1533057453.726,17.09,36.621,48.828,10.254,-2.93
1533057453.73,14.648,47.852,62.012,7.324,100.586
1533057453.734,43.457,45.898,46.387,17.09,89.355
1533057453.738,49.805,38.086,34.668,25.879,23.438
1533057453.742,31.25,36.621,27.832,23.438,15.625
1533057453.746,23.926,34.18,29.785,19.531,-14.16
1533057453.75,22.461,29.297,25.391,15.625,15.137
1533057453.753,40.527,35.156,40.039,22.949,53.711
1533057453.757,46.875,39.062,57.617,38.574,58.594
1533057453.761,37.109,36.133,50.781,35.156,-1.953
1533057453.765,31.25,37.109,33.203,24.414,2.441
1533057453.769,28.32,38.086,18.066,20.996,31.25
1533057453.773,40.039,39.062,42.48,27.344,35.645
1533057453.777,49.316,37.598,59.082,34.18,55.664
1533057453.781,38.574,31.25,27.832,27.344,58.594
1533057453.785,23.438,33.691,27.832,16.602,-11.719
1533057453.789,13.184,37.598,31.25,20.02,-51.27
1533057453.793,29.785,34.18,30.273,25.391,-44.434
1533057453.796,46.875,34.18,46.387,28.809,-19.043
1533057453.8,38.086,31.25,38.574,29.785,-8.301
1533057453.804,24.902,31.738,31.738,20.02,-1.953
1533057453.808,20.996,43.945,15.625,13.184,42.969
1533057453.812,40.527,46.387,13.672,19.043,14.16
1533057453.816,53.711,46.875,38.574,27.344,35.645
1533057453.82,43.945,48.828,41.992,32.227,121.094
1533057453.824,34.18,54.199,20.02,27.344,75.195
1533057453.828,23.926,54.199,-0.488,19.043,34.668
1533057453.832,33.203,45.898,19.043,16.602,52.734
1533057453.835,50.781,42.969,45.41,25.391,53.711
1533057453.839,43.457,38.574,49.805,36.621,43.945
1533057453.843,29.785,38.574,50.781,32.715,47.852
1533057453.847,24.414,39.062,22.949,16.113,59.57
1533057453.851,37.598,46.875,4.883,13.672,19.043
1533057453.855,57.129,48.34,37.598,23.438,20.996
1533057453.859,49.316,37.598,28.809,30.273,36.621
1533057453.863,33.203,42.48,7.812,24.902,-66.406
1533057453.867,22.461,51.758,24.902,15.137,-96.68
1533057453.871,26.367,49.316,39.551,19.531,-2.441
1533057453.875,42.969,47.852,51.27,25.879,62.5
1533057453.878,41.016,49.805,46.875,32.715,35.645
1533057453.882,30.762,51.758,46.875,32.715,30.273
1533057453.886,26.855,45.898,25.879,20.508,50.293
1533057453.89,31.738,37.109,12.207,18.555,50.293
1533057453.894,50.781,41.504,37.109,29.785,77.637
1533057453.898,53.711,50.781,38.574,37.598,89.355
1533057453.902,37.109,45.898,33.691,36.621,46.875
1533057453.906,27.832,40.039,12.695,21.484,2.93
1533057453.91,28.32,43.457,-0.488,10.254,26.855
1533057453.914,42.48,45.898,25.879,19.043,26.855
1533057453.918,54.688,44.922,21.484,31.25,8.301
1533057453.921,45.898,39.551,-1.465,30.273,-26.367
1533057453.925,28.809,39.551,-1.465,14.648,-25.879
1533057453.929,25.391,40.527,-5.859,4.395,29.785
1533057453.933,45.898,38.574,3.906,14.648,62.012
1533057453.937,58.105,39.551,7.812,30.273,4.883
1533057453.941,38.574,40.527,14.648,27.832,11.23
1533057453.945,22.461,38.086,13.672,16.113,47.852
1533057453.949,29.297,32.227,-20.996,7.812,52.734
1533057453.953,43.457,27.832,-23.438,16.113,-3.418
1533057453.957,48.828,32.227,10.254,31.25,-10.742
1533057453.96,39.062,36.133,-6.836,30.273,28.32
1533057453.964,27.832,36.621,-15.137,24.902,22.949
1533057453.968,23.438,47.852,-1.953,19.043,74.707
1533057453.972,41.504,56.152,-2.441,23.926,45.41
1533057453.976,53.711,48.34,10.742,35.156,0.488
1533057453.98,43.945,46.387,5.371,36.133,10.742
1533057453.984,34.18,48.34,-1.953,32.715,69.336
1533057453.988,28.32,44.922,-21.973,24.902,30.273
1533057453.992,44.434,47.852,-4.883,28.809,-4.883
1533057453.996,62.5,51.27,21.484,42.48,-9.766
1533057454.0,51.27,48.34,12.207,42.48,35.156
1533057454.003,33.203,43.945,-5.859,36.133,45.41
1533057454.007,24.902,40.527,-19.043,21.973,-29.785
1533057454.011,35.645,41.016,-8.789,20.02,-41.016
1533057454.015,48.828,43.945,21.973,34.18,-23.926
1533057454.019,40.039,36.133,14.16,36.621,21.484
1533057454.023,29.297,36.621,13.672,29.297,83.008
1533057454.027,20.996,38.574,20.508,23.438,79.102
1533057454.031,33.691,39.551,8.789,24.902,52.246
1533057454.035,49.316,46.387,37.598,33.203,116.211
1533057454.039,41.504,34.18,35.156,37.109,3.418
1533057454.043,36.133,40.527,34.668,37.109,-1.953
1533057454.046,26.367,49.805,29.297,29.785,110.352
1533057454.05,28.809,43.945,17.578,25.879,51.758
1533057454.054,45.898,48.828,48.828,31.25,21.484
1533057454.058,46.875,47.852,53.223,37.109,34.18
1533057454.062,31.738,40.527,33.691,33.203,68.848
1533057454.066,17.09,39.062,19.531,23.438,40.527
1533057454.07,20.508,37.598,14.648,19.531,-11.23
1533057454.074,41.504,45.898,44.922,26.367,80.078
1533057454.078,44.434,48.34,34.668,36.133,108.398
1533057454.082,33.691,41.504,12.695,36.621,0.0
1533057454.086,33.203,37.598,34.668,38.574,4.395
1533057454.089,41.504,32.227,28.809,45.898,0.977
1533057454.093,43.457,39.062,33.691,28.809,10.742
1533057454.097,40.039,38.086,35.156,22.461,36.621
1533057454.101,38.086,22.949,7.812,41.016,18.555
1533057454.105,30.273,29.297,15.137,43.457,63.965
1533057454.109,27.344,37.109,20.02,33.691,54.688
1533057454.113,52.246,38.086,21.484,35.645,1.953
1533057454.117,70.312,42.969,36.133,53.711,7.812
1533057454.121,65.918,35.645,38.574,62.5,60.059
1533057454.125,55.176,32.715,29.785,52.734,94.238
1533057454.128,50.781,36.621,14.16,48.828,64.941
1533057454.132,76.172,37.598,30.762,59.082,-6.348
1533057454.136,91.797,41.504,52.734,70.801,21.973
1533057454.14,79.59,36.133,37.109,70.312,41.992
1533057454.144,73.242,34.668,15.625,68.359,-4.883
1533057454.148,68.359,42.48,14.16,61.035,33.203
1533057454.152,83.496,42.969,20.996,64.941,52.246
1533057454.156,105.469,44.922,33.203,80.078,15.625
1533057454.16,92.773,45.898,33.691,82.52,7.812
1533057454.164,71.289,41.992,30.762,76.66,-1.953
1533057454.168,60.547,41.504,25.879,68.359,-3.418
1533057454.171,70.801,41.992,34.18,70.312,25.879
1533057454.175,82.031,43.945,48.34,84.961,53.223
1533057454.179,75.684,45.41,43.945,90.332,55.176
1533057454.183,62.988,47.363,31.738,85.449,-11.23
1533057454.187,49.805,41.992,7.812,75.195,-41.504
1533057454.191,68.359,40.039,14.16,71.777,30.762
1533057454.195,88.379,45.41,47.363,78.125,34.18
1533057454.199,71.777,45.898,41.992,74.707,7.324
1533057454.203,57.129,39.062,7.324,66.406,-17.09
1533057454.207,45.41,36.621,18.066,52.246,-30.273
1533057454.211,46.387,41.504,28.809,45.41,6.836
1533057454.214,65.918,41.992,17.578,56.641,12.695
1533057454.218,65.918,38.086,21.484,64.941,82.031
1533057454.222,54.199,33.203,15.625,62.012,87.891
1533057454.226,41.504,28.809,-3.906,50.293,18.555
1533057454.23,43.457,26.367,-12.207,42.48,-33.203
1533057454.234,64.941,25.879,13.184,55.664,28.809
1533057454.238,63.965,22.949,9.766,63.477,54.688
1533057454.242,50.293,23.438,-8.789,48.828,13.184
1533057454.246,40.039,24.414,9.277,38.574,68.359
1533057454.25,52.734,22.949,6.836,42.969,54.688
1533057454.253,77.637,24.902,28.32,53.711,-1.953
1533057454.257,76.66,27.344,38.574,65.918,-6.836
1533057454.261,61.035,28.32,32.227,61.523,64.453
1533057454.265,46.387,27.344,37.598,47.852,72.266
1533057454.269,46.387,27.344,24.902,38.086,39.062
1533057454.273,69.336,33.203,20.996,41.504,8.301
1533057454.277,73.73,37.109,33.203,53.223,12.695
1533057454.281,56.641,27.832,22.461,52.246,32.715
1533057454.285,45.898,24.902,1.953,42.48,-2.93
1533057454.289,45.41,32.715,0.488,37.109,28.809
1533057454.293,61.523,32.715,21.484,43.945,-9.766
1533057454.296,71.777,32.227,27.832,56.152,-33.203
1533057454.3,61.035,35.156,13.672,56.641,25.391
1533057454.304,43.945,38.574,9.766,45.898,46.875
1533057454.308,40.527,42.48,4.883,37.109,103.516
1533057454.312,56.641,43.457,21.484,46.387,69.824
1533057454.316,61.523,44.434,52.246,57.617,1.465
1533057454.32,51.27,40.039,39.062,57.617,48.828
1533057454.324,45.41,37.598,29.297,47.363,61.035
1533057454.328,36.133,38.086,21.973,34.18,-13.184
1533057454.332,46.875,36.133,29.785,32.227,-48.828
1533057454.336,60.059,40.527,68.848,43.457,13.184
1533057454.339,46.387,40.527,45.898,42.48,4.395
1533057454.343,31.738,39.062,41.992,30.273,26.855
1533057454.347,24.414,41.016,54.688,25.391,44.922
1533057454.351,32.715,40.039,51.758,28.809,78.613
1533057454.355,51.758,40.039,62.012,39.551,30.762
1533057454.359,43.945,39.062,54.688,41.504,-35.645
1533057454.363,31.25,36.133,53.223,35.156,41.992
1533057454.367,27.832,31.25,41.016,24.902,27.344
1533057454.371,37.598,29.297,42.969,26.367,0.0
1533057454.375,59.082,28.809,60.547,38.086,43.457
1533057454.378,50.293,26.855,53.223,37.109,24.902
1533057454.382,34.18,32.715,44.434,27.344,28.809
1533057454.386,30.273,35.156,38.574,14.16,62.988
1533057454.39,37.598,30.762,48.34,14.648,9.277
1533057454.394,52.246,34.18,78.613,25.879,13.184
1533057454.398,51.27,38.086,61.035,31.738,29.785
1533057454.402,42.969,42.48,38.574,30.273,31.738
1533057454.406,30.762,45.898,38.086,23.438,47.363
1533057454.41,34.18,43.457,34.668,22.461,44.922
1533057454.414,59.082,40.527,48.828,30.273,43.457
1533057454.418,56.641,39.062,43.457,37.598,-0.488
1533057454.421,38.086,37.109,11.23,30.762,49.316
1533057454.425,28.809,41.992,10.742,17.09,66.895
1533057454.429,27.832,48.34,29.297,18.555,6.836
1533057454.433,46.875,49.805,47.363,28.32,32.715
1533057454.437,50.293,47.852,35.156,35.156,46.387
1533057454.441,40.527,39.062,-4.395,27.344,-41.992
1533057454.445,29.297,35.156,-10.742,14.16,-29.297
1533057454.449,24.902,36.133,-12.695,8.789,-4.395
