timestamps,TP9,AF7,AF8,TP10,Right AUX
1533057390.642,23.438,1.465,0.488,36.133,40.527
1533057390.646,18.066,3.906,16.602,28.32,-19.531
1533057390.65,33.691,3.906,17.578,21.484,20.02
1533057390.654,50.781,4.883,22.949,28.809,41.504
1533057390.658,41.992,4.395,15.137,39.062,61.523
1533057390.662,30.273,2.93,9.766,35.156,45.41
1533057390.665,23.926,7.812,7.812,29.297,9.766
1533057390.669,33.203,7.812,-5.371,30.762,-3.906
1533057390.673,53.711,6.836,6.836,38.574,51.758
1533057390.677,50.781,11.719,10.742,41.504,52.734
1533057390.681,38.574,15.625,8.301,35.645,13.672
1533057390.685,26.367,20.02,11.23,24.414,24.902
1533057390.689,29.785,21.484,13.672,27.344,15.625
1533057390.693,54.688,22.461,28.809,41.504,73.242
1533057390.697,54.199,23.926,24.414,44.434,70.801
1533057390.701,38.574,24.414,16.602,43.457,-19.531
1533057390.705,26.855,20.996,28.809,35.645,-29.785
1533057390.708,20.02,14.16,32.227,17.578,-37.598
1533057390.712,32.715,12.695,44.922,20.996,-44.922
1533057390.716,34.668,16.602,56.152,33.691,37.109
1533057390.72,20.508,18.555,33.203,33.691,59.082
1533057390.724,9.766,17.578,6.836,24.414,7.324
1533057390.728,11.719,19.043,9.766,16.602,49.805
1533057390.732,29.785,23.926,21.973,20.508,92.773
1533057390.736,34.668,27.832,14.648,28.809,-7.812
1533057390.74,20.996,24.902,16.602,29.785,-40.039
1533057390.744,10.742,22.949,22.461,20.508,60.059
1533057390.747,10.254,20.996,19.043,11.719,65.918
1533057390.751,23.926,18.555,20.508,17.09,-14.16
1533057390.755,30.762,20.996,28.809,29.297,-74.707
1533057390.759,18.555,23.926,15.625,31.25,32.715
1533057390.763,9.277,28.809,6.836,22.949,83.008
1533057390.767,8.301,29.785,21.484,17.578,41.992
1533057390.771,26.367,25.391,33.691,25.879,52.246
1533057390.775,44.434,24.902,56.641,41.016,48.34
1533057390.779,34.18,27.344,30.273,34.668,25.391
1533057390.783,23.438,30.273,8.301,24.902,-7.812
1533057390.787,20.996,28.32,20.02,22.461,15.625
1533057390.79,36.133,24.902,29.785,24.902,51.758
1533057390.794,50.781,24.902,48.828,35.645,56.641
1533057390.798,41.992,28.809,36.621,36.621,36.621
1533057390.802,27.832,24.902,20.996,26.367,1.465
1533057390.806,14.648,20.02,7.812,14.648,8.789
1533057390.81,23.926,25.391,5.371,9.277,55.176
1533057390.814,39.551,25.391,21.973,18.555,21.973
1533057390.818,35.156,17.578,11.23,27.344,-27.344
1533057390.822,21.484,15.625,9.277,16.113,-4.883
1533057390.826,7.812,21.484,23.926,4.883,-22.461
1533057390.83,16.602,21.973,18.066,8.301,6.836
1533057390.833,36.621,20.996,28.809,18.066,17.578
1533057390.837,37.598,21.484,28.809,27.344,39.062
1533057390.841,26.367,20.996,23.438,27.344,18.066
1533057390.845,19.531,23.438,20.02,18.066,-0.488
1533057390.849,30.762,28.32,17.09,18.066,75.195
1533057390.853,50.781,29.785,30.762,31.25,99.609
1533057390.857,45.898,28.32,22.949,37.598,32.227
1533057390.861,27.832,25.879,9.766,30.273,18.555
1533057390.865,20.508,24.414,18.066,22.949,71.777
1533057390.869,26.367,25.391,23.926,22.949,86.914
1533057390.872,41.992,25.391,45.41,32.227,80.078
1533057390.876,43.457,27.344,55.664,39.062,49.316
1533057390.88,27.832,27.344,7.812,35.156,5.371
1533057390.884,17.09,25.879,2.93,24.902,3.906
1533057390.888,16.602,24.414,27.344,21.973,50.293
1533057390.892,32.715,26.367,27.832,33.203,82.52
1533057390.896,40.527,27.344,27.832,44.922,11.719
1533057390.9,25.391,23.926,25.391,43.945,-8.301
1533057390.904,14.16,18.066,34.668,33.691,78.125
1533057390.908,14.648,18.066,16.113,27.344,85.449
1533057390.912,33.203,23.438,11.23,34.668,10.254
1533057390.915,46.387,27.344,42.969,48.34,-23.438
1533057390.919,36.621,31.738,33.691,49.316,18.555
1533057390.923,21.973,34.18,18.555,35.156,49.805
1533057390.927,14.16,32.227,21.973,24.414,17.578
1533057390.931,32.715,27.832,34.18,32.227,15.625
1533057390.935,49.316,27.344,38.086,45.41,11.23
1533057390.939,38.086,25.879,18.066,45.898,17.09
1533057390.943,25.391,25.391,10.254,37.109,51.27
1533057390.947,25.391,30.762,18.066,28.809,49.805
1533057390.951,44.434,31.25,37.109,33.691,12.695
1533057390.955,57.129,33.691,49.805,45.41,36.621
1533057390.958,42.969,33.691,25.879,41.992,55.664
1533057390.962,30.273,30.762,15.625,25.879,48.828
1533057390.966,23.926,31.738,16.602,15.625,27.832
1533057390.97,27.832,27.344,23.926,18.555,29.785
1533057390.974,37.598,21.973,47.363,30.762,16.113
1533057390.978,32.227,23.926,31.738,35.645,32.715
1533057390.982,20.508,26.855,13.184,29.297,54.199
1533057390.986,10.742,28.809,18.555,20.996,-3.418
1533057390.99,16.602,30.762,32.227,20.508,0.0
1533057390.994,33.691,33.203,53.223,32.715,3.418
1533057390.997,31.738,38.086,45.41,42.48,12.207
1533057391.001,20.508,41.504,26.367,36.133,21.973
1533057391.005,12.695,36.621,27.832,27.344,-27.344
1533057391.009,19.531,36.621,43.457,27.832,-22.949
1533057391.013,41.016,36.133,63.477,36.133,15.137
1533057391.017,40.527,33.691,48.828,40.527,42.48
1533057391.021,22.461,37.109,17.09,31.738,0.488
1533057391.025,11.719,34.668,16.113,20.508,-27.832
1533057391.029,20.996,31.25,27.344,20.996,20.996
1533057391.033,40.039,30.762,44.434,35.156,68.359
1533057391.037,37.598,30.762,45.41,41.504,75.684
1533057391.04,22.461,25.391,35.156,34.668,27.832
1533057391.044,19.531,21.484,29.785,28.809,11.23
1533057391.048,23.926,24.902,14.16,24.902,74.707
1533057391.052,42.48,25.391,10.254,33.203,13.672
1533057391.056,52.246,28.32,28.32,45.898,-36.621
1533057391.06,35.645,28.809,21.973,42.969,77.148
1533057391.064,21.973,25.879,20.996,32.227,32.715
1533057391.068,17.578,24.414,37.109,20.508,-44.922
1533057391.072,32.715,20.996,52.246,24.414,14.648
1533057391.076,40.039,22.461,56.152,34.18,52.734
1533057391.08,31.738,29.297,35.645,34.668,21.973
1533057391.083,26.367,31.25,25.391,31.738,26.855
1533057391.087,26.367,32.227,17.09,27.832,33.203
1533057391.091,44.434,38.574,35.645,34.18,7.324
1533057391.095,56.641,41.504,46.875,47.852,17.578
1533057391.099,46.387,38.574,28.32,48.34,20.508
1533057391.103,32.227,38.086,27.344,38.086,11.23
1533057391.107,26.367,40.039,26.367,30.273,1.953
1533057391.111,42.969,41.016,37.598,29.785,-37.598
1533057391.115,58.105,40.039,58.105,38.574,-47.363
1533057391.119,49.316,41.016,39.551,48.34,10.254
1533057391.122,33.203,44.434,18.555,41.992,-35.156
1533057391.126,23.438,43.457,17.578,27.832,-45.898
1533057391.13,39.551,40.527,25.879,32.227,0.977
1533057391.134,58.105,37.109,43.457,41.504,55.664
1533057391.138,45.898,36.621,20.508,41.016,-4.883
1533057391.142,28.32,40.039,3.418,30.762,-65.43
1533057391.146,20.508,38.086,21.484,20.996,-15.625
1533057391.15,35.156,34.18,27.832,23.438,2.441
1533057391.154,50.293,36.133,35.645,42.969,30.762
1533057391.158,42.48,37.598,18.066,50.293,45.41
1533057391.162,31.738,35.645,4.395,40.039,51.27
1533057391.165,24.414,40.039,19.043,28.809,60.547
1533057391.169,33.691,38.086,20.02,29.297,92.773
1533057391.173,51.758,33.691,41.016,41.504,81.055
1533057391.177,49.316,36.133,33.203,47.363,43.457
1533057391.181,35.156,36.133,19.531,39.551,27.344
1533057391.185,27.344,36.621,22.461,34.18,20.996
1533057391.189,29.785,36.621,20.508,29.297,42.969
1533057391.193,43.945,34.18,37.109,34.18,90.82
1533057391.197,41.016,32.227,44.434,42.48,30.762
1533057391.201,27.344,27.344,46.875,39.062,12.695
1533057391.204,19.043,22.949,35.645,29.297,34.668
1533057391.208,20.508,23.926,23.926,22.949,33.203
1533057391.212,36.621,20.996,36.621,30.762,4.883
1533057391.216,41.504,19.043,42.48,40.039,21.973
1533057391.22,30.762,21.484,20.508,32.227,20.508
1533057391.224,20.508,19.043,28.809,19.043,15.625
1533057391.228,21.973,20.508,41.016,18.066,57.617
1533057391.232,35.645,24.414,40.039,25.391,0.977
1533057391.236,47.363,25.879,48.828,37.598,-3.418
1533057391.24,34.18,20.508,35.645,35.156,48.34
1533057391.244,15.137,16.113,22.461,24.902,80.566
1533057391.247,17.09,19.043,18.066,22.461,61.035
1533057391.251,38.574,20.996,37.598,31.25,68.848
1533057391.255,44.922,21.973,57.129,45.898,41.016
1533057391.259,29.297,23.926,25.391,42.48,28.809
1533057391.263,15.137,21.484,5.859,29.785,58.105
1533057391.267,10.742,19.531,28.32,24.902,43.457
1533057391.271,27.344,19.531,44.922,27.344,77.148
1533057391.275,37.109,19.531,41.504,33.691,71.289
1533057391.279,22.949,16.602,25.879,32.715,22.461
1533057391.283,11.719,17.09,22.949,23.438,18.555
1533057391.287,12.695,19.531,22.461,19.531,74.707
1533057391.29,28.809,17.09,32.715,21.973,55.664
1533057391.294,43.457,17.09,53.711,35.645,-6.836
1533057391.298,37.109,17.09,23.438,38.086,0.0
1533057391.302,24.902,18.066,10.254,21.484,20.508
1533057391.306,16.602,15.625,32.715,9.766,37.598
1533057391.31,30.762,12.695,34.668,13.184,35.645
1533057391.314,49.316,11.719,38.574,24.414,-52.246
1533057391.318,40.527,12.695,22.949,24.414,-65.918
1533057391.322,27.832,17.578,11.719,13.184,-33.691
1533057391.326,18.555,20.996,24.414,2.93,-25.391
1533057391.329,28.809,22.461,39.551,2.93,-22.949
1533057391.333,50.781,25.879,61.035,17.09,0.0
1533057391.337,43.457,28.32,55.176,23.926,75.684
1533057391.341,26.855,23.438,29.785,17.09,64.941
1533057391.345,19.531,23.438,24.414,7.812,44.922
1533057391.349,24.902,24.414,21.484,8.789,53.223
1533057391.353,41.016,19.531,32.227,20.996,7.812
1533057391.357,37.109,16.602,27.344,26.367,37.598
1533057391.361,20.508,16.113,2.93,17.578,107.422
1533057391.365,9.766,17.09,12.207,3.906,88.379
1533057391.369,16.602,17.578,21.484,2.441,28.32
1533057391.372,36.133,13.184,27.344,11.23,85.938
1533057391.376,37.109,17.578,5.859,20.02,94.238
1533057391.38,26.367,20.02,-12.207,22.949,19.043
1533057391.384,12.695,16.602,9.766,14.648,20.996
1533057391.388,13.672,17.578,23.438,10.254,61.035
1533057391.392,33.203,14.16,27.832,19.043,52.246
1533057391.396,38.086,13.672,33.203,28.32,4.883
1533057391.4,28.809,15.137,8.789,27.832,-13.672
1533057391.404,16.113,18.066,2.441,14.648,-10.254
1533057391.408,19.043,20.508,14.648,7.324,50.781
1533057391.412,37.598,19.043,4.395,17.09,60.547
1533057391.415,40.527,13.184,2.441,26.855,-6.348
1533057391.419,32.227,6.348,0.0,24.902,22.461
1533057391.423,24.414,9.766,3.418,19.043,45.41
1533057391.427,19.043,15.137,9.277,15.137,53.223
1533057391.431,30.762,14.16,21.973,17.578,69.336
1533057391.435,36.621,11.719,32.227,26.367,30.762
1533057391.439,23.438,13.184,9.766,31.25,51.27
1533057391.443,12.695,18.066,0.977,25.391,77.148
1533057391.447,11.719,19.043,5.371,17.09,42.969
1533057391.451,25.879,18.066,10.254,20.02,11.23
1533057391.454,39.062,22.949,24.414,34.18,17.578
1533057391.458,27.832,22.461,7.324,36.621,3.906
1533057391.462,11.23,19.531,14.16,24.414,12.207
1533057391.466,10.254,20.02,26.367,13.184,44.922
1533057391.47,31.738,19.531,13.672,18.066,21.484
1533057391.474,46.875,19.531,27.832,31.738,33.203
1533057391.478,32.227,20.02,10.254,32.227,28.809
1533057391.482,18.555,19.531,-6.348,15.625,26.367
1533057391.486,10.254,18.555,3.906,5.859,19.531
1533057391.49,22.461,20.508,5.859,16.113,26.367
1533057391.494,40.039,22.949,21.973,33.203,30.273
1533057391.497,29.297,23.438,24.414,41.016,23.926
1533057391.501,11.719,22.949,8.789,34.668,102.051
1533057391.505,-1.465,21.973,5.371,20.508,82.031
1533057391.509,11.23,25.391,8.301,19.531,38.086
1533057391.513,37.109,29.785,13.672,32.227,28.32
1533057391.517,34.668,31.25,4.883,33.691,40.039
1533057391.521,20.508,31.738,-8.789,27.344,2.441
1533057391.525,6.836,30.762,-2.93,16.602,-11.23
1533057391.529,11.23,31.738,16.602,9.766,11.719
1533057391.533,33.203,31.738,31.25,22.949,-2.441
1533057391.536,31.25,32.227,17.578,37.109,69.336
1533057391.54,18.555,32.227,-7.812,32.715,53.223
1533057391.544,6.348,32.227,1.465,18.555,41.016
1533057391.548,8.789,33.691,11.23,16.602,81.543
1533057391.552,34.668,36.133,13.184,28.32,36.621
1533057391.556,39.551,35.645,11.23,34.18,55.176
1533057391.56,27.344,35.156,1.465,32.715,54.199
1533057391.564,19.531,33.203,5.371,20.02,14.16
1533057391.568,26.855,33.203,12.207,11.23,8.789
1533057391.572,46.387,31.25,29.297,22.949,15.137
1533057391.576,50.781,29.297,35.156,40.527,43.945
1533057391.579,39.551,30.762,-1.465,40.039,42.48
1533057391.583,26.855,32.715,-18.066,24.902,6.348
1533057391.587,27.344,33.203,5.859,20.996,8.301
1533057391.591,44.922,30.762,22.461,30.273,22.949
1533057391.595,52.734,32.715,35.645,38.574,20.02
1533057391.599,40.039,35.645,28.809,36.133,21.973
1533057391.603,28.809,35.156,20.02,25.391,22.949
1533057391.607,26.367,35.645,35.156,19.531,58.594
1533057391.611,39.062,38.574,48.34,20.508,34.18
1533057391.615,46.875,39.551,48.828,24.414,-8.789
1533057391.619,31.25,35.156,48.828,23.438,3.418
1533057391.622,17.578,37.598,56.152,16.602,15.137
1533057391.626,10.254,42.969,76.172,9.277,54.199
1533057391.63,23.438,39.551,80.566,13.184,41.504
1533057391.634,36.621,37.598,75.195,23.926,-25.391
1533057391.638,20.996,36.621,49.805,19.043,26.855
1533057391.642,4.883,31.738,24.414,8.301,-1.953
1533057391.646,-0.977,31.738,12.207,1.953,-9.277
1533057391.65,13.184,32.227,9.766,1.465,0.977
1533057391.654,34.668,31.738,30.762,19.043,11.23
1533057391.658,31.738,34.18,20.996,24.902,53.223
1533057391.661,19.531,31.738,12.695,14.648,18.066
1533057391.665,7.324,25.391,29.785,6.348,2.93
1533057391.669,22.949,27.832,56.641,13.184,1.953
1533057391.673,40.039,29.785,77.148,27.344,-2.441
1533057391.677,34.18,28.32,54.199,32.715,59.082
1533057391.681,22.461,29.785,35.156,32.227,101.562
1533057391.685,7.324,22.949,28.32,21.484,72.754
1533057391.689,16.602,17.578,24.902,15.625,17.09
1533057391.693,41.504,22.461,53.711,22.461,-13.672
1533057391.697,37.598,24.414,45.898,28.809,-6.348
1533057391.701,20.508,24.902,24.902,25.879,-6.836
1533057391.704,13.184,26.367,28.32,17.09,5.859
1533057391.708,16.602,24.902,34.18,10.254,-6.836
1533057391.712,35.156,26.367,53.223,19.043,-0.977
1533057391.716,36.621,25.391,57.129,28.809,16.602
1533057391.72,20.02,23.438,45.898,22.461,-49.316
1533057391.724,7.324,28.809,41.992,5.859,-15.625
1533057391.728,13.672,32.227,37.109,3.906,62.988
1533057391.732,35.156,30.273,39.062,16.113,40.039
1533057391.736,38.574,29.785,47.363,24.902,25.879
1533057391.74,25.879,26.367,33.691,21.973,1.953
1533057391.744,14.648,23.438,33.203,10.742,54.199
1533057391.747,15.137,22.949,49.805,4.395,90.82
1533057391.751,31.25,23.438,31.25,13.184,56.152
1533057391.755,40.039,25.879,18.066,25.879,-1.465
1533057391.759,29.785,29.297,12.207,24.414,40.039
1533057391.763,15.625,30.273,7.324,12.207,100.586
1533057391.767,10.742,29.297,10.742,3.418,54.199
1533057391.771,29.297,28.32,8.789,9.766,10.742
1533057391.775,40.527,30.273,23.438,26.367,17.09
1533057391.779,27.344,31.25,16.602,29.785,-6.348
1533057391.783,11.23,28.809,7.324,18.555,-13.184
1533057391.786,7.324,26.367,7.812,11.23,-23.438
1533057391.79,25.391,23.438,20.508,15.137,-6.836
1533057391.794,33.691,20.02,33.691,30.273,14.648
1533057391.798,22.461,19.531,11.719,33.691,-9.766
1533057391.802,10.742,24.414,-0.488,20.996,12.695
1533057391.806,8.789,27.832,19.043,15.137,23.438
1533057391.81,28.809,28.32,38.574,18.555,77.148
1533057391.814,44.434,25.879,37.598,29.297,56.152
1533057391.818,38.086,19.531,26.855,35.156,-2.93
1533057391.822,26.855,27.832,27.344,22.949,47.363
1533057391.826,20.02,37.598,34.18,14.16,48.828
1533057391.829,33.203,34.18,29.297,21.484,-13.184
1533057391.833,49.805,29.785,50.293,30.273,15.625
1533057391.837,44.922,25.879,45.41,36.621,88.379
1533057391.841,36.621,26.367,23.926,37.109,60.059
1533057391.845,27.832,24.902,32.715,27.344,-19.043
1533057391.849,34.18,23.438,38.086,26.367,-21.484
1533057391.853,51.27,23.926,59.082,41.504,-14.648
1533057391.857,44.434,22.949,59.082,43.457,52.734
1533057391.861,29.785,20.02,34.18,32.227,36.621
1533057391.865,21.484,21.484,28.32,25.391,-28.809
1533057391.868,24.414,23.926,41.992,18.066,-19.531
1533057391.872,42.969,26.367,62.012,20.508,-11.719
1533057391.876,42.48,26.855,53.223,30.273,-25.879
1533057391.88,27.832,30.762,37.109,24.414,-11.719
1533057391.884,23.438,37.109,31.25,14.648,33.203
1533057391.888,28.32,34.18,41.992,17.09,30.273
1533057391.892,47.852,30.273,62.5,29.297,37.109
1533057391.896,51.27,30.273,54.199,38.574,8.789
1533057391.9,33.691,31.738,31.25,33.691,-37.109
1533057391.904,21.484,32.227,33.203,23.926,-10.254
1533057391.908,26.367,33.203,50.781,23.438,-0.488
1533057391.911,45.41,35.645,67.871,24.902,39.062
1533057391.915,51.758,40.039,70.801,33.691,28.32
1533057391.919,40.527,42.48,49.805,35.156,37.598
1533057391.923,23.926,41.992,30.762,23.438,1.953
1533057391.927,26.367,44.922,28.809,16.602,-50.293
1533057391.931,43.945,42.969,42.969,24.414,28.809
1533057391.935,42.48,33.203,43.945,34.18,19.043
1533057391.939,30.273,31.25,30.762,30.273,18.066
1533057391.943,21.973,35.156,21.973,19.531,54.199
1533057391.947,19.043,40.039,23.438,14.16,65.43
1533057391.951,32.715,41.016,49.316,20.02,66.406
1533057391.954,42.969,34.668,66.406,29.297,56.641
1533057391.958,36.133,33.691,33.203,32.227,24.902
1533057391.962,26.855,34.668,22.949,21.973,-22.949
1533057391.966,23.926,31.25,42.969,20.996,-31.738
1533057391.97,38.574,32.227,30.762,30.273,-16.113
1533057391.974,50.781,33.691,38.086,39.062,19.043
1533057391.978,39.551,29.297,36.621,38.574,60.059
1533057391.982,27.344,27.344,16.113,26.855,45.41
1533057391.986,18.555,31.25,13.672,14.16,4.395
1533057391.99,29.785,35.645,19.043,17.578,30.762
1533057391.993,53.223,40.527,34.668,34.18,33.691
1533057391.997,48.34,45.898,26.367,40.039,-2.93
1533057392.001,33.203,42.969,10.254,30.273,16.602
1533057392.005,24.414,39.062,26.367,19.531,50.293
1533057392.009,34.668,34.668,37.109,25.391,78.125
1533057392.013,48.34,29.785,40.527,39.062,67.871
1533057392.017,39.551,29.297,20.996,45.898,16.602
1533057392.021,26.367,31.25,17.09,47.363,44.922
1533057392.025,17.578,31.738,28.809,39.551,23.926
1533057392.029,28.32,34.668,45.41,30.273,32.227
1533057392.033,48.34,40.527,52.734,38.086,77.637
1533057392.036,46.875,41.504,34.18,45.41,-36.621
1533057392.04,32.715,43.945,37.598,36.133,-77.148
1533057392.044,23.926,42.969,52.246,25.391,28.809
1533057392.048,27.344,36.133,52.734,22.949,85.449
1533057392.052,43.945,39.062,68.359,38.086,26.855
1533057392.056,46.387,40.039,75.195,50.293,37.109
1533057392.06,39.551,38.574,39.062,48.828,59.57
1533057392.064,32.227,41.016,35.645,37.598,-13.672
1533057392.068,39.062,39.551,59.082,35.156,67.871
1533057392.072,60.547,38.086,65.43,42.48,120.605
1533057392.076,63.477,38.574,62.5,48.34,46.875
1533057392.079,47.852,36.621,53.223,43.945,19.531
1533057392.083,36.133,35.645,36.621,32.715,20.02
1533057392.087,40.527,39.062,43.945,30.273,75.195
1533057392.091,55.176,36.133,63.477,33.691,108.887
1533057392.095,59.57,31.25,52.734,44.922,35.156
1533057392.099,47.363,32.227,33.691,50.293,30.762
1533057392.103,34.18,31.738,21.973,35.645,45.41
1533057392.107,28.809,31.738,22.461,24.902,31.25
1533057392.111,47.363,31.738,27.344,30.762,65.918
1533057392.115,55.664,27.832,31.738,41.504,103.516
1533057392.118,37.109,22.949,6.836,40.527,75.195
1533057392.122,17.09,18.555,-0.488,26.367,69.824
1533057392.126,13.672,23.926,23.438,18.555,21.973
1533057392.13,30.762,31.25,27.344,28.809,-21.973
1533057392.134,36.133,27.832,39.551,41.992,18.066
1533057392.138,25.879,25.391,12.695,41.504,41.016
1533057392.142,16.113,30.273,-8.301,33.691,2.441
1533057392.146,11.23,27.832,0.977,25.879,24.414
1533057392.15,31.25,27.344,-2.441,32.227,38.086
1533057392.154,51.27,33.691,13.672,45.41,22.461
1533057392.158,42.48,34.668,-4.883,46.387,11.23
1533057392.161,24.414,29.785,-15.625,36.133,-20.02
1533057392.165,18.555,29.297,-7.812,27.344,-15.137
1533057392.169,34.18,33.203,2.441,31.738,-16.602
1533057392.173,47.363,35.156,26.855,42.48,9.766
1533057392.177,39.551,33.691,23.926,42.48,-23.438
1533057392.181,25.879,32.715,6.836,28.32,-0.977
1533057392.185,18.555,34.668,9.766,13.184,44.434
1533057392.189,29.785,36.621,27.344,14.648,69.336
1533057392.193,45.41,41.992,24.414,28.809,78.613
1533057392.197,41.504,44.922,30.273,36.133,58.105
1533057392.201,29.297,40.527,33.691,28.809,30.762
1533057392.204,21.484,35.156,28.809,18.555,12.207
1533057392.208,24.902,31.738,31.738,14.648,-14.16
1533057392.212,40.527,31.738,53.711,23.438,-28.809
1533057392.216,41.016,31.738,54.199,32.715,5.859
1533057392.22,23.438,32.227,33.691,27.344,27.832
1533057392.224,11.23,33.691,19.043,14.648,27.344
1533057392.228,18.066,31.25,26.367,8.789,17.578
1533057392.232,33.691,32.227,36.133,19.531,9.766
1533057392.236,28.809,31.738,29.297,27.832,-18.555
1533057392.24,16.113,29.785,7.812,20.996,13.672
1533057392.243,6.348,31.738,0.0,7.324,54.199
1533057392.247,5.371,30.762,20.02,6.348,10.254
1533057392.251,28.809,29.785,28.32,21.484,53.711
1533057392.255,37.598,29.785,23.438,31.25,40.039
1533057392.259,20.996,30.762,17.09,22.949,-50.293
1533057392.263,9.277,33.691,19.531,9.766,-69.336
1533057392.267,11.719,30.273,18.066,5.859,-44.434
1533057392.271,26.367,23.926,24.414,16.602,19.043
1533057392.275,31.25,23.438,36.133,29.297,34.18
1533057392.279,21.973,23.438,21.484,24.414,84.473
1533057392.283,11.719,21.484,0.488,9.277,64.941
1533057392.286,7.812,24.414,11.23,3.906,5.859
1533057392.29,21.973,30.762,25.391,12.695,51.758
1533057392.294,27.832,32.715,33.203,20.02,57.129
1533057392.298,17.09,27.832,11.719,22.461,69.336
1533057392.302,7.324,22.461,0.977,16.113,64.453
1533057392.306,5.859,26.367,21.973,11.719,22.949
1533057392.31,26.367,29.297,28.32,19.531,36.621
1533057392.314,40.039,27.832,36.621,30.273,55.176
1533057392.318,27.832,24.902,31.738,29.297,62.5
1533057392.322,17.09,19.531,25.879,15.625,30.273
1533057392.325,11.23,15.137,29.297,6.836,36.133
1533057392.329,23.926,17.578,26.367,10.254,39.062
1533057392.333,38.574,19.531,35.156,17.578,14.648
1533057392.337,31.25,20.02,20.508,25.391,44.922
1533057392.341,19.531,21.973,12.695,24.902,35.645
1533057392.345,9.277,21.484,20.508,12.207,0.488
1533057392.349,20.02,24.902,26.855,12.207,20.02
1533057392.353,35.156,28.32,34.18,23.438,53.711
1533057392.357,24.902,27.344,22.949,27.344,20.996
1533057392.361,15.137,29.785,24.902,24.902,-3.906
1533057392.365,7.324,31.738,31.25,14.16,31.738
1533057392.368,17.578,26.855,30.273,14.16,55.664
1533057392.372,35.156,24.414,44.922,25.391,78.125
1533057392.376,28.809,20.996,45.41,30.273,95.215
1533057392.38,16.602,22.461,31.738,26.855,21.973
1533057392.384,10.742,26.367,26.367,17.09,14.16
1533057392.388,21.484,30.762,30.273,19.043,65.918
1533057392.392,43.945,30.273,49.316,28.32,47.852
1533057392.396,41.016,29.785,54.199,35.156,-12.207
1533057392.4,22.949,34.18,37.598,31.738,-44.434
1533057392.404,8.301,29.297,28.32,13.672,20.508
1533057392.408,9.277,23.926,19.043,8.301,70.801
1533057392.411,24.902,25.391,20.02,17.09,78.125
1533057392.415,26.367,29.785,20.508,25.879,-26.367
1533057392.419,14.648,32.227,5.371,22.949,-88.867
1533057392.423,3.418,31.738,9.766,5.859,34.18
1533057392.427,7.324,31.738,26.367,1.953,98.145
1533057392.431,28.809,31.738,37.598,17.578,62.012
1533057392.435,35.645,30.762,39.551,31.25,5.859
1533057392.439,20.02,33.691,27.344,30.762,25.391
1533057392.443,7.324,36.621,12.207,18.555,61.035
1533057392.447,9.766,38.086,11.719,12.207,35.645
1533057392.45,31.738,41.016,21.484,21.484,-2.93
1533057392.454,38.574,41.504,38.574,26.367,49.805
1533057392.458,25.879,41.504,21.484,22.461,130.371
1533057392.462,16.602,42.969,-0.977,14.648,74.707
1533057392.466,15.625,41.504,21.973,10.254,31.738
1533057392.47,33.691,42.969,45.41,20.02,55.664
1533057392.474,45.41,41.504,65.918,33.203,14.16
1533057392.478,33.691,41.504,62.988,36.133,11.23
1533057392.482,17.09,47.363,48.828,28.809,41.504
1533057392.486,12.695,46.387,37.109,18.555,-21.484
1533057392.49,26.367,42.969,47.852,18.555,-23.438
1533057392.493,37.598,40.527,73.242,27.832,12.207
1533057392.497,30.273,38.574,55.176,34.18,15.625
1533057392.501,13.672,40.039,35.156,24.414,-49.316
1533057392.505,3.906,44.434,44.434,12.695,-53.711
1533057392.509,12.207,40.527,61.523,8.301,19.043
1533057392.513,28.809,35.156,79.102,15.625,39.551
1533057392.517,23.438,30.273,70.801,17.578,9.766
1533057392.521,10.742,27.344,48.828,7.812,15.137
1533057392.525,9.277,32.227,45.41,6.348,12.207
1533057392.529,24.902,35.156,41.992,14.16,0.488
1533057392.533,44.922,34.668,31.25,25.391,25.879
1533057392.536,35.645,28.32,15.137,31.738,12.207
1533057392.54,22.461,26.855,12.695,22.949,44.434
1533057392.544,19.531,30.762,7.324,11.23,62.988
1533057392.548,26.855,35.645,3.418,10.254,59.082
1533057392.552,41.992,35.645,11.719,18.555,67.383
1533057392.556,36.133,31.738,13.184,27.832,55.176
1533057392.56,20.996,28.809,-0.977,19.531,32.227
1533057392.564,9.766,26.367,1.953,3.906,33.203
1533057392.568,12.695,25.879,30.762,4.395,61.523
1533057392.572,29.785,26.367,41.504,16.113,71.289
1533057392.575,28.809,22.949,35.645,22.461,33.691
1533057392.579,15.137,20.508,23.926,17.578,74.707
1533057392.583,3.906,21.484,21.973,2.93,39.062
1533057392.587,9.277,20.996,39.062,-4.883,-9.277
1533057392.591,31.25,26.855,51.758,3.906,49.316
1533057392.595,34.668,30.273,35.645,16.113,28.32
1533057392.599,20.02,32.227,7.812,14.16,22.949
1533057392.603,9.766,36.133,18.555,0.0,28.809
1533057392.607,8.301,34.18,39.062,-4.395,29.297
1533057392.611,23.438,31.738,42.48,6.836,58.594
1533057392.615,31.25,33.203,44.434,17.578,33.691
1533057392.618,22.949,36.621,20.996,18.555,62.012
1533057392.622,13.672,38.574,13.184,10.254,59.57
1533057392.626,14.648,38.086,30.762,8.789,35.645
1533057392.63,34.668,42.48,30.273,18.555,2.441
1533057392.634,42.969,42.969,27.832,26.367,-2.93
1533057392.638,31.738,39.062,7.324,27.832,6.836
