timestamps,TP9,AF7,AF8,TP10,Right AUX
1533058441.813,30.273,52.734,18.066,14.648,33.203
1533058441.817,28.809,51.758,29.785,18.555,60.059
1533058441.821,17.09,47.852,33.691,16.113,63.965
1533058441.825,10.742,40.039,29.297,11.719,36.133
1533058441.829,7.812,37.109,31.738,12.207,28.32
1533058441.833,17.578,45.898,36.621,13.184,34.668
1533058441.836,27.832,51.758,30.273,15.625,29.297
1533058441.84,24.902,52.246,25.879,15.625,30.273
1533058441.844,21.973,47.852,30.762,18.066,-2.441
1533058441.848,15.625,49.805,29.785,16.602,7.324
1533058441.852,25.879,47.363,33.691,15.137,15.137
1533058441.856,41.016,39.551,26.855,18.555,-1.465
1533058441.86,31.738,40.039,18.066,13.672,-22.949
1533058441.864,24.414,45.41,23.438,9.277,-22.461
1533058441.868,12.695,41.016,31.738,6.836,41.992
1533058441.872,20.02,36.133,25.879,4.883,73.73
1533058441.875,37.109,44.434,19.531,11.719,18.555
1533058441.879,30.273,43.945,41.504,17.578,42.48
1533058441.883,25.879,30.273,39.062,13.672,100.586
1533058441.887,20.508,32.715,25.879,11.23,11.23
1533058441.891,23.926,46.387,24.414,14.648,-15.625
1533058441.895,38.574,48.34,20.508,16.113,37.109
1533058441.899,35.156,41.992,20.996,14.16,70.312
1533058441.903,23.926,38.574,18.066,10.254,89.844
1533058441.907,18.555,41.504,12.207,6.348,2.441
1533058441.911,21.484,43.945,21.973,5.859,-41.504
1533058441.915,39.062,44.434,27.344,10.254,20.508
1533058441.918,40.039,39.551,20.02,14.648,26.367
1533058441.922,28.809,36.133,30.762,14.16,32.227
1533058441.926,24.902,35.645,34.668,12.695,0.977
1533058441.93,24.414,38.086,23.438,10.742,-63.477
1533058441.934,31.25,36.621,29.297,13.184,-52.246
1533058441.938,32.227,30.762,37.598,18.555,21.973
1533058441.942,26.367,30.762,25.879,20.996,65.918
1533058441.946,16.113,32.715,5.859,14.648,57.129
1533058441.95,14.16,34.668,-0.488,12.207,60.059
1533058441.954,28.809,37.109,24.902,17.578,83.496
1533058441.958,33.203,32.227,31.738,22.461,37.598
1533058441.961,22.461,37.109,22.461,15.625,-3.906
1533058441.965,18.555,40.039,22.949,16.113,7.812
1533058441.969,16.602,38.574,26.367,22.461,31.738
1533058441.973,26.367,41.016,28.809,19.531,39.062
1533058441.977,35.645,38.086,22.949,22.949,28.809
1533058441.981,20.996,39.551,20.996,22.461,-6.836
1533058441.985,4.395,37.109,15.137,9.766,-24.902
1533058441.989,-7.812,34.18,15.137,-0.488,13.672
1533058441.993,-2.93,35.156,19.043,-1.953,32.715
1533058441.997,2.93,36.621,20.02,-6.836,-33.691
1533058442.0,-3.906,37.598,35.156,-3.906,5.371
1533058442.004,-10.254,36.133,42.48,-5.859,35.645
1533058442.008,-28.809,33.203,36.133,-28.809,-20.508
1533058442.012,-34.668,29.297,37.598,-41.992,-69.824
1533058442.016,-24.902,28.809,44.922,-36.621,-2.93
1533058442.02,-25.879,28.32,46.387,-34.668,93.75
1533058442.024,-36.621,24.414,44.922,-38.086,70.801
1533058442.028,-60.059,13.672,49.805,-48.34,-24.414
1533058442.032,-58.594,13.184,61.523,-54.688,25.879
1533058442.036,-36.621,20.996,63.477,-44.922,101.562
1533058442.04,-42.48,24.902,60.547,-49.316,26.855
1533058442.043,-53.223,24.902,61.035,-59.082,-14.648
1533058442.047,-60.547,25.391,62.012,-61.035,-7.324
1533058442.051,-58.594,26.855,69.336,-62.012,-7.324
1533058442.055,-45.41,23.926,70.312,-62.012,63.477
1533058442.059,-49.805,30.273,61.523,-64.453,72.754
1533058442.063,-61.523,29.785,53.711,-70.801,13.184
1533058442.067,-66.406,20.02,50.293,-75.684,36.133
1533058442.071,-63.965,18.555,52.734,-72.754,30.762
1533058442.075,-46.387,24.902,57.617,-69.336,75.684
1533058442.079,-49.805,28.32,45.898,-75.684,65.918
1533058442.083,-63.477,25.879,39.062,-74.219,-24.414
1533058442.086,-61.035,25.879,40.039,-69.824,-26.367
1533058442.09,-59.082,21.973,44.434,-74.219,17.09
1533058442.094,-47.363,23.438,54.199,-71.777,68.848
1533058442.098,-41.016,28.32,39.062,-66.895,27.344
1533058442.102,-45.898,31.25,30.762,-64.453,3.418
1533058442.106,-47.852,26.855,40.039,-60.059,15.137
1533058442.11,-40.039,20.02,46.387,-51.27,37.109
1533058442.114,-16.602,16.602,47.363,-41.504,55.176
1533058442.118,-10.742,17.09,41.992,-36.621,16.602
1533058442.122,-17.578,21.484,40.527,-33.203,-38.086
1533058442.125,-13.672,22.461,37.598,-26.855,-7.812
1533058442.129,-9.277,24.414,24.902,-25.391,55.664
1533058442.133,7.812,27.344,20.508,-18.555,72.266
1533058442.137,21.484,21.973,16.602,-7.812,58.105
1533058442.141,14.648,26.855,18.066,-4.883,74.219
1533058442.145,10.254,34.18,22.949,0.0,59.082
1533058442.149,11.719,28.32,17.578,0.488,33.203
1533058442.153,28.32,29.297,21.973,4.883,57.617
1533058442.157,46.387,27.344,24.414,10.254,103.516
1533058442.161,42.969,26.367,23.926,16.602,91.797
1533058442.165,38.574,26.367,25.879,26.855,17.09
1533058442.168,39.551,26.855,18.555,27.344,25.391
1533058442.172,53.223,27.832,3.418,30.273,12.207
1533058442.176,69.824,25.391,12.695,40.039,20.02
1533058442.18,62.988,27.344,39.551,44.434,68.848
1533058442.184,53.223,22.949,35.156,42.969,31.738
1533058442.188,44.922,22.461,13.672,40.039,-24.902
1533058442.192,47.363,24.902,18.555,41.992,-19.531
1533058442.196,64.941,27.832,22.949,53.223,-16.602
1533058442.2,63.965,25.879,12.207,56.152,-20.508
1533058442.204,60.059,19.531,13.184,53.711,36.621
1533058442.207,55.664,22.461,11.23,53.711,20.508
1533058442.211,50.781,19.043,0.977,53.223,-2.441
1533058442.215,64.453,20.996,5.859,62.5,2.441
1533058442.219,67.871,27.832,10.254,70.801,15.137
1533058442.223,64.941,26.855,18.066,74.219,20.996
1533058442.227,59.082,30.273,23.926,73.73,38.574
1533058442.231,59.082,30.762,17.578,70.801,43.457
1533058442.235,76.172,27.832,19.531,73.242,-24.902
1533058442.239,76.172,22.461,26.367,70.312,-43.457
1533058442.243,67.383,17.578,29.297,66.406,-1.953
1533058442.247,64.453,14.648,28.32,68.848,2.441
1533058442.25,62.5,17.578,33.203,68.848,30.762
1533058442.254,73.73,24.414,29.785,70.312,78.125
1533058442.258,79.59,22.461,14.648,72.266,71.289
1533058442.262,69.824,14.648,15.625,67.383,18.555
1533058442.266,60.547,17.578,12.695,60.547,24.902
1533058442.27,59.082,19.043,10.742,57.129,40.527
1533058442.274,71.289,14.648,13.184,60.547,25.391
1533058442.278,71.289,22.949,13.184,64.453,13.672
1533058442.282,62.988,25.391,20.02,62.988,34.668
1533058442.286,59.57,25.879,18.066,60.059,7.324
1533058442.29,56.152,32.227,8.789,57.129,-11.23
1533058442.293,67.871,30.762,5.859,58.594,12.695
1533058442.297,73.73,29.297,11.23,58.594,-25.879
1533058442.301,60.547,32.227,13.672,53.711,26.855
1533058442.305,53.711,28.32,2.93,52.246,41.016
1533058442.309,56.152,22.461,1.465,47.363,-20.02
1533058442.313,63.477,23.438,13.184,42.969,-22.461
1533058442.317,68.359,32.715,14.648,46.387,8.301
1533058442.321,63.965,32.227,20.02,47.852,84.961
1533058442.325,55.664,28.809,23.438,44.922,50.293
1533058442.329,46.387,37.109,14.648,39.062,15.137
1533058442.332,56.152,41.016,22.949,42.48,56.641
1533058442.336,67.871,32.227,29.785,45.898,24.414
1533058442.34,54.688,28.32,32.227,39.062,38.574
1533058442.344,41.504,32.227,32.715,39.062,78.613
1533058442.348,38.086,32.715,25.391,43.945,21.484
1533058442.352,46.875,32.715,18.066,43.457,-6.836
1533058442.356,60.059,31.738,16.113,42.48,-0.488
1533058442.36,55.176,31.738,6.836,40.527,-10.742
1533058442.364,44.434,33.691,-1.465,38.574,18.555
1533058442.368,38.574,29.297,12.695,35.645,18.066
1533058442.372,42.48,21.973,17.09,35.156,57.617
1533058442.375,54.688,23.438,18.066,39.062,126.953
1533058442.379,53.223,27.344,25.391,41.504,71.777
1533058442.383,48.828,26.367,28.32,46.875,12.695
1533058442.387,42.48,29.297,23.438,39.551,26.855
1533058442.391,39.551,30.762,23.926,31.738,21.973
1533058442.395,52.734,25.879,25.391,39.551,47.363
1533058442.399,49.316,25.879,23.926,41.504,22.949
1533058442.403,36.621,21.973,36.621,36.621,-8.789
1533058442.407,40.039,17.09,20.508,41.016,-45.898
1533058442.411,38.574,17.578,-0.488,38.574,-4.883
1533058442.415,42.969,20.508,24.414,34.18,22.461
1533058442.418,47.852,23.926,40.527,38.574,24.414
1533058442.422,38.086,27.344,23.438,37.598,39.551
1533058442.426,30.273,27.832,1.465,33.203,-0.977
1533058442.43,27.344,21.973,9.766,25.391,52.246
1533058442.434,37.109,18.555,32.227,27.832,62.988
1533058442.438,40.527,25.879,33.203,33.691,68.848
1533058442.442,33.203,22.949,20.508,28.809,86.914
1533058442.446,25.879,23.438,9.277,26.855,5.859
1533058442.45,20.996,32.715,7.324,28.809,1.465
1533058442.454,38.086,37.109,14.648,32.227,9.766
1533058442.457,44.922,39.062,19.043,34.668,55.664
1533058442.461,32.715,30.762,9.766,33.203,45.898
1533058442.465,29.785,20.508,1.953,30.762,21.484
1533058442.469,26.367,25.879,8.301,24.902,60.059
1533058442.473,34.18,36.621,18.066,27.344,14.648
1533058442.477,41.992,28.32,15.625,32.227,-32.227
1533058442.481,29.785,24.414,14.16,24.414,11.719
1533058442.485,20.996,30.273,22.461,21.973,62.5
1533058442.489,14.648,21.973,9.277,17.09,8.789
1533058442.493,21.484,18.555,13.184,13.184,-20.996
1533058442.497,34.18,28.32,30.762,18.066,-6.836
1533058442.5,25.879,29.785,26.855,20.02,-4.883
1533058442.504,16.602,26.367,18.555,21.973,26.367
1533058442.508,14.648,22.461,17.578,18.066,65.43
1533058442.512,23.438,19.531,21.484,18.066,20.508
1533058442.516,37.109,34.18,20.996,24.902,-19.043
1533058442.52,32.227,37.598,16.602,29.297,7.324
1533058442.524,23.438,28.809,15.137,32.227,21.973
1533058442.528,16.602,27.832,11.719,26.367,41.016
1533058442.532,17.578,32.715,14.16,23.438,51.27
1533058442.536,31.738,31.738,20.508,28.809,76.66
1533058442.54,29.785,23.926,13.184,30.273,-13.184
1533058442.543,23.926,18.555,16.113,29.297,-52.734
1533058442.547,19.531,18.555,12.207,26.855,-8.789
1533058442.551,20.02,23.926,0.0,20.996,-10.742
1533058442.555,37.598,22.949,2.441,23.438,24.902
1533058442.559,41.504,20.508,-3.418,26.367,26.855
1533058442.563,29.297,19.531,-1.465,25.879,62.5
1533058442.567,22.949,22.461,-1.465,26.855,77.637
1533058442.571,20.02,16.602,-0.488,20.508,31.25
1533058442.575,29.297,16.602,16.113,20.508,41.504
1533058442.579,32.227,36.133,14.16,23.438,49.316
1533058442.582,23.926,30.762,18.555,22.949,44.434
1533058442.586,23.438,22.949,16.113,18.555,16.602
1533058442.59,19.531,29.297,6.348,10.742,-14.16
1533058442.594,33.691,31.738,15.625,16.602,-21.484
1533058442.598,40.039,30.762,22.461,22.949,16.602
1533058442.602,28.32,27.344,21.973,22.461,10.254
1533058442.606,29.785,30.762,22.949,20.508,1.953
1533058442.61,22.461,36.133,21.484,15.137,17.09
1533058442.614,29.785,33.691,27.344,20.996,24.414
1533058442.618,42.48,32.715,16.113,28.32,23.926
1533058442.622,33.203,32.715,8.789,24.414,56.641
1533058442.625,23.926,33.691,13.672,17.09,52.246
1533058442.629,25.391,32.715,8.301,17.09,67.383
1533058442.633,36.621,29.785,10.742,20.996,76.66
1533058442.637,43.945,27.832,2.441,24.902,9.277
1533058442.641,41.016,25.879,-1.465,27.832,42.48
1533058442.645,36.621,22.949,10.742,27.344,57.617
1533058442.649,31.738,25.879,14.16,22.949,-12.207
1533058442.653,37.109,27.344,9.277,23.438,24.414
1533058442.657,45.41,20.996,14.16,27.832,89.844
1533058442.661,42.969,20.02,18.066,23.926,62.5
1533058442.664,32.715,25.391,26.367,20.508,19.043
1533058442.668,23.438,21.973,34.668,18.066,27.344
1533058442.672,27.832,18.066,32.715,20.508,30.762
1533058442.676,35.156,14.648,25.391,22.461,64.941
1533058442.68,27.832,17.578,27.344,18.066,83.984
1533058442.684,20.02,22.461,31.738,13.672,50.781
1533058442.688,12.695,20.02,13.672,8.301,-5.371
1533058442.692,16.602,21.484,11.719,10.254,-57.617
1533058442.696,33.691,20.508,24.414,17.09,-2.441
1533058442.7,33.203,22.461,25.391,16.113,20.996
1533058442.704,26.367,21.484,31.738,13.672,9.766
1533058442.707,21.973,22.461,37.109,8.301,-15.137
1533058442.711,25.391,29.785,33.203,4.395,-22.949
1533058442.715,41.992,30.273,27.344,11.23,30.273
1533058442.719,37.598,22.461,26.367,11.23,-23.438
1533058442.723,29.785,22.461,36.621,9.277,1.465
1533058442.727,29.297,26.367,34.18,11.23,103.027
1533058442.731,26.855,26.367,29.785,6.348,98.633
1533058442.735,40.527,20.996,40.527,15.137,28.809
1533058442.739,46.387,20.996,37.598,28.32,-40.527
1533058442.743,25.391,25.391,39.062,17.578,-1.953
1533058442.747,12.207,20.508,32.227,10.254,22.949
1533058442.75,12.207,16.602,28.809,14.16,-31.738
1533058442.754,21.973,15.137,51.758,15.137,-4.883
1533058442.758,29.785,24.414,49.805,16.602,3.418
1533058442.762,20.02,30.762,37.109,12.695,-47.363
1533058442.766,9.766,30.273,45.898,4.395,-83.008
1533058442.77,8.301,32.715,47.363,3.906,-62.5
1533058442.774,21.484,31.25,41.016,5.859,-11.719
1533058442.778,28.809,32.227,35.645,7.324,47.852
1533058442.782,23.926,29.297,34.668,14.16,80.078
1533058442.786,21.484,26.855,43.945,19.531,55.664
1533058442.789,15.625,25.391,46.387,16.602,25.391
1533058442.793,23.438,22.461,46.875,14.16,19.043
1533058442.797,34.668,26.855,43.457,20.996,72.266
1533058442.801,29.785,31.738,28.32,20.508,74.707
1533058442.805,24.902,32.715,30.273,17.09,59.082
1533058442.809,19.043,27.344,32.715,12.695,71.289
1533058442.813,25.879,25.391,29.785,8.301,30.762
1533058442.817,39.551,25.879,28.809,13.672,-29.297
1533058442.821,31.738,20.02,18.066,16.113,2.93
1533058442.825,18.555,16.113,26.855,19.531,43.457
1533058442.829,6.836,18.066,35.645,17.578,37.109
1533058442.832,10.254,14.16,34.18,15.625,-29.785
1533058442.836,27.344,20.996,40.527,22.949,-24.902
1533058442.84,19.531,27.832,38.574,23.438,24.414
1533058442.844,12.695,25.391,38.574,23.926,46.387
1533058442.848,12.207,26.855,36.621,23.438,61.035
1533058442.852,14.16,20.996,29.297,20.508,23.438
1533058442.856,33.691,17.578,20.996,25.391,55.664
1533058442.86,32.715,17.578,9.766,28.809,51.27
1533058442.864,18.555,17.09,16.113,24.902,-15.625
1533058442.868,10.254,22.949,25.391,20.996,1.465
1533058442.872,14.648,20.02,22.461,19.531,8.301
1533058442.875,31.738,16.602,22.949,20.02,2.441
1533058442.879,34.18,19.531,26.367,21.484,38.574
1533058442.883,26.367,22.461,25.879,23.926,12.695
1533058442.887,21.973,33.691,21.973,29.297,7.812
1533058442.891,21.484,28.809,28.32,30.762,11.23
1533058442.895,33.691,17.09,35.156,29.785,-4.883
1533058442.899,41.016,24.414,26.855,33.203,40.527
1533058442.903,28.32,27.344,18.555,28.809,112.305
1533058442.907,19.531,28.32,16.602,24.414,117.188
1533058442.911,20.508,32.227,16.113,23.438,24.414
1533058442.914,34.668,25.879,20.02,24.902,-5.371
1533058442.918,43.945,30.273,15.625,27.344,34.18
1533058442.922,35.645,35.156,16.602,26.367,70.312
1533058442.926,28.32,31.25,24.902,25.391,43.457
1533058442.93,24.414,33.691,26.855,18.555,28.32
1533058442.934,34.668,28.32,32.715,18.066,42.969
1533058442.938,33.203,25.391,38.086,22.949,38.574
1533058442.942,19.531,28.809,40.039,19.531,59.082
1533058442.946,16.113,30.273,40.039,18.555,19.531
1533058442.95,11.23,30.762,42.969,13.672,-44.434
1533058442.954,24.902,31.738,42.48,13.672,23.438
1533058442.957,39.551,33.691,38.574,20.508,59.57
1533058442.961,23.926,31.738,41.016,19.043,27.344
1533058442.965,11.719,29.785,41.016,18.066,35.645
1533058442.969,7.324,30.762,29.297,17.578,18.555
1533058442.973,19.043,33.203,9.766,15.625,-25.879
1533058442.977,35.156,31.738,20.996,24.414,26.855
1533058442.981,25.391,29.297,37.109,25.391,83.008
1533058442.985,22.949,30.762,27.344,23.438,12.695
1533058442.989,20.508,29.297,23.438,21.973,28.809
1533058442.993,21.484,35.156,24.902,18.066,78.613
1533058442.996,38.086,41.016,25.879,24.902,89.844
1533058443.0,33.203,40.039,30.762,27.344,106.445
1533058443.004,21.973,35.645,25.879,21.484,76.66
1533058443.008,18.066,34.18,21.484,18.555,40.039
1533058443.012,20.02,35.156,28.809,17.09,-2.441
1533058443.016,35.645,31.738,31.738,13.184,-31.738
1533058443.02,36.133,28.809,32.227,12.695,3.906
1533058443.024,24.414,26.855,34.668,16.113,0.977
1533058443.028,19.043,24.414,26.855,14.16,24.902
1533058443.032,20.996,24.902,24.902,11.23,38.086
1533058443.036,34.18,22.461,37.598,16.602,41.504
1533058443.039,31.25,17.09,38.574,13.184,100.098
1533058443.043,21.973,19.043,39.062,12.695,64.453
1533058443.047,18.066,19.043,42.969,18.555,19.531
1533058443.051,14.16,19.043,29.785,16.113,49.805
1533058443.055,25.391,20.508,20.996,18.066,26.367
1533058443.059,29.297,20.508,20.02,20.02,-10.254
1533058443.063,21.484,22.461,17.578,14.648,-13.184
1533058443.067,14.16,20.508,15.137,12.695,40.527
1533058443.071,11.719,16.113,12.695,8.789,39.551
1533058443.075,26.855,19.043,8.301,12.207,10.742
1533058443.079,38.086,21.973,7.324,17.09,70.801
1533058443.082,25.879,21.484,19.531,16.602,83.984
1533058443.086,14.16,20.996,30.273,17.09,30.762
1533058443.09,8.301,20.508,25.391,9.766,78.613
1533058443.094,22.461,23.438,25.879,17.09,48.828
1533058443.098,39.062,25.879,29.785,26.855,-37.598
1533058443.102,36.133,21.973,23.438,24.902,-11.719
1533058443.106,27.832,20.508,18.555,22.461,-2.441
1533058443.11,13.672,19.531,29.785,13.672,56.641
1533058443.114,21.484,16.602,33.691,10.742,84.961
1533058443.118,35.645,18.066,32.715,12.207,17.578
1533058443.121,26.367,20.996,27.344,14.648,15.625
1533058443.125,18.066,23.926,21.484,16.113,37.109
1533058443.129,15.137,24.902,24.414,16.113,21.484
1533058443.133,20.996,21.973,29.785,18.066,-5.371
1533058443.137,31.738,21.973,30.273,27.832,38.574
1533058443.141,32.227,25.391,19.043,34.18,69.336
1533058443.145,28.809,25.391,12.695,28.809,30.273
1533058443.149,18.555,20.02,19.043,24.414,29.297
1533058443.153,18.555,19.531,22.461,24.414,41.992
1533058443.157,38.086,28.32,22.461,29.785,27.344
1533058443.161,35.645,30.273,19.043,29.785,28.809
1533058443.164,20.02,25.391,7.812,27.832,36.133
1533058443.168,15.137,25.879,12.695,28.32,-18.555
1533058443.172,19.531,29.785,29.785,30.762,-33.691
1533058443.176,36.621,27.832,32.715,35.645,20.02
1533058443.18,31.738,21.484,27.344,32.227,63.477
1533058443.184,23.926,17.09,29.297,30.273,27.344
1533058443.188,25.879,18.555,34.18,33.203,-28.809
1533058443.192,22.949,18.555,36.133,27.832,-10.742
1533058443.196,35.645,5.371,28.809,31.25,3.418
1533058443.2,37.598,13.184,26.855,37.109,55.664
1533058443.204,30.273,24.902,31.25,33.691,43.457
1533058443.207,19.043,23.926,20.508,19.531,19.531
1533058443.211,15.625,23.926,13.184,9.766,55.176
1533058443.215,35.156,22.949,20.508,21.484,71.289
1533058443.219,37.598,26.367,11.719,23.438,94.727
1533058443.223,20.996,30.762,9.277,15.137,76.172
1533058443.227,17.578,33.691,14.648,18.555,48.34
1533058443.231,17.09,32.715,10.254,20.02,66.895
1533058443.235,26.855,28.32,16.602,15.625,46.875
1533058443.239,32.715,20.508,24.902,15.137,33.203
1533058443.243,19.043,22.461,30.273,15.625,38.574
1533058443.246,15.137,31.738,18.555,14.16,12.207
1533058443.25,21.973,31.738,6.836,9.277,41.016
1533058443.254,30.273,23.438,29.785,10.254,68.848
1533058443.258,30.762,21.484,36.133,14.16,16.113
1533058443.262,21.973,20.02,10.254,18.555,-45.898
1533058443.266,19.531,19.531,14.16,18.555,-49.805
1533058443.27,10.254,21.973,23.926,12.207,11.719
1533058443.274,19.531,22.949,24.414,10.742,5.859
1533058443.278,41.016,23.926,20.02,17.09,-38.574
1533058443.282,34.668,27.344,16.113,23.438,0.977
1533058443.286,29.297,27.832,27.832,25.879,51.758
1533058443.289,26.855,15.625,33.203,20.508,26.367
1533058443.293,28.809,18.066,36.133,15.137,-18.066
1533058443.297,38.086,29.297,41.016,15.625,-13.184
1533058443.301,37.109,29.297,36.133,19.531,1.953
1533058443.305,33.691,40.527,24.414,20.996,30.762
1533058443.309,25.391,32.227,24.414,14.648,42.969
1533058443.313,26.855,24.414,31.25,11.719,46.387
1533058443.317,41.016,31.25,35.156,17.09,34.668
1533058443.321,37.109,26.855,31.738,21.484,11.719
1533058443.325,30.273,28.809,32.227,19.531,88.379
1533058443.328,23.926,36.621,12.695,15.137,52.734
1533058443.332,28.809,34.668,15.137,16.602,1.465
1533058443.336,42.48,32.227,36.133,20.996,47.852
1533058443.34,33.203,36.133,31.738,26.367,61.523
1533058443.344,24.902,25.391,24.902,35.645,33.691
1533058443.348,21.484,13.672,20.508,32.715,-8.789
1533058443.352,21.484,33.691,20.508,26.367,34.18
1533058443.356,37.598,41.016,24.902,24.902,25.391
1533058443.36,41.504,37.598,25.391,28.32,-13.672
1533058443.364,27.832,41.016,28.32,35.645,-0.977
1533058443.368,24.414,29.785,26.367,41.992,73.242
1533058443.371,30.762,28.32,24.902,39.062,124.023
1533058443.375,37.598,41.992,23.438,17.578,100.098
1533058443.379,33.203,38.086,24.902,6.348,40.527
1533058443.383,28.809,27.832,34.668,14.648,61.035
1533058443.387,28.809,30.273,23.926,14.648,88.379
1533058443.391,21.973,31.738,10.742,-1.465,61.035
1533058443.395,32.227,32.715,10.254,-2.93,50.293
1533058443.399,39.062,38.574,5.859,8.789,10.742
1533058443.403,31.25,32.715,4.395,9.766,-4.395
1533058443.407,32.227,34.668,8.301,3.418,-3.906
1533058443.411,35.156,43.945,5.859,5.371,2.441
1533058443.414,49.316,40.039,9.277,17.09,39.551
1533058443.418,61.035,38.574,16.602,19.531,-28.32
1533058443.422,50.293,42.969,19.043,19.531,-56.152
1533058443.426,47.852,45.898,20.02,21.973,-5.859
1533058443.43,45.41,49.316,20.508,20.02,79.59
1533058443.434,49.805,51.27,21.484,28.809,64.941
1533058443.438,65.918,50.781,22.949,37.598,10.742
1533058443.442,63.965,50.293,21.973,40.039,45.898
1533058443.446,59.082,53.711,19.043,41.992,-24.414
1533058443.45,55.176,62.012,15.137,37.109,12.207
1533058443.453,65.918,64.453,11.23,35.156,74.219
1533058443.457,75.195,65.918,11.23,39.062,36.621
1533058443.461,68.359,71.777,4.395,38.574,37.109
1533058443.465,60.547,72.266,3.906,36.621,30.762
1533058443.469,62.988,72.754,-0.488,33.691,3.906
1533058443.473,76.66,73.73,-9.277,34.668,-13.672
1533058443.477,78.613,71.777,-8.789,38.574,32.227
1533058443.481,69.824,69.824,-2.93,41.016,10.742
1533058443.485,60.547,62.988,0.0,45.41,-29.785
1533058443.489,50.781,60.547,-6.348,39.551,32.227
1533058443.493,56.641,65.918,-8.789,36.621,42.48
1533058443.496,70.801,66.406,-5.859,43.457,12.695
1533058443.5,66.406,62.5,-4.883,48.828,38.574
1533058443.504,53.223,62.988,-4.883,52.734,34.18
1533058443.508,42.48,61.523,-5.371,45.898,11.719
1533058443.512,28.32,58.594,-1.953,38.574,33.691
1533058443.516,30.273,57.617,1.465,44.922,42.48
1533058443.52,43.457,58.594,1.465,46.387,17.578
1533058443.524,28.809,61.035,6.836,41.992,79.59
1533058443.528,13.672,61.035,4.395,41.016,38.574
1533058443.532,20.02,59.082,0.488,37.598,-30.273
1533058443.536,43.457,58.594,9.766,44.434,-22.949
1533058443.539,46.875,54.688,14.648,45.41,14.648
1533058443.543,22.949,47.852,18.555,37.109,71.289
1533058443.547,19.043,46.875,22.949,31.738,77.148
1533058443.551,18.066,46.875,20.996,28.809,82.52
1533058443.555,20.996,45.41,19.043,25.879,40.527
1533058443.559,29.297,42.969,15.137,24.902,23.926
1533058443.563,25.391,39.551,17.578,19.531,91.309
1533058443.567,23.438,37.109,15.625,17.578,57.617
1533058443.571,25.879,38.574,20.508,27.344,26.367
1533058443.575,38.574,43.945,33.691,24.414,28.32
1533058443.578,44.434,48.828,39.062,12.207,-6.348
1533058443.582,34.18,52.246,39.062,15.625,50.293
1533058443.586,33.203,55.176,27.832,22.461,46.875
1533058443.59,30.762,52.734,24.902,13.672,10.254
1533058443.594,36.133,51.27,29.785,12.695,11.719
1533058443.598,50.781,53.711,25.391,29.297,16.113
1533058443.602,51.27,55.664,18.066,30.762,22.461
1533058443.606,44.434,54.688,17.578,15.625,1.953
1533058443.61,28.809,45.41,17.578,18.555,-2.441
1533058443.614,34.18,46.875,11.23,21.484,28.32
1533058443.618,54.688,52.246,8.789,20.508,38.086
1533058443.621,44.434,51.758,20.02,22.461,-27.344
1533058443.625,35.645,54.199,31.738,20.508,-9.277
1533058443.629,25.879,56.641,21.973,22.461,-1.465
1533058443.633,10.742,54.688,23.438,16.113,-34.668
1533058443.637,30.762,44.434,23.926,23.926,-10.254
1533058443.641,41.992,44.434,26.855,30.762,25.879
1533058443.645,29.297,42.969,38.574,20.508,40.527
1533058443.649,16.602,36.133,35.645,15.137,30.762
1533058443.653,25.879,39.551,24.414,21.973,-15.625
1533058443.657,35.156,37.109,29.297,27.344,-30.762
1533058443.66,29.785,35.645,44.434,20.996,46.875
1533058443.664,24.902,38.574,44.434,21.973,63.965
1533058443.668,29.297,38.574,35.156,22.461,-4.883
1533058443.672,37.598,37.598,34.18,18.555,-13.672
1533058443.676,57.129,42.48,41.504,26.855,41.992
1533058443.68,64.453,46.387,45.41,32.715,52.246
1533058443.684,41.016,47.852,44.434,22.461,-14.16
1533058443.688,29.785,48.828,40.039,18.066,23.438
1533058443.692,35.645,41.992,36.133,30.273,35.645
1533058443.696,43.457,36.133,33.203,40.039,-10.254
1533058443.7,37.109,41.504,38.086,31.738,-11.719
1533058443.703,26.367,41.992,52.246,25.879,33.691
1533058443.707,18.555,41.016,53.223,27.832,42.969
1533058443.711,5.859,44.922,46.875,19.531,2.441
1533058443.715,9.766,41.992,42.48,17.578,-9.277
1533058443.719,31.738,42.969,42.969,26.367,31.738
1533058443.723,27.344,45.41,46.875,20.508,26.855
1533058443.727,15.137,41.504,44.922,16.113,-14.16
1533058443.731,4.395,40.527,43.457,15.137,20.508
1533058443.735,9.277,41.992,44.922,10.742,37.109
1533058443.739,21.973,39.551,44.922,8.789,5.371
1533058443.743,13.672,39.551,45.41,16.602,39.062
1533058443.746,17.09,41.504,41.016,15.625,43.945
1533058443.75,7.324,37.109,30.273,-11.719,8.301
1533058443.754,1.465,35.645,37.598,-13.184,46.387
1533058443.758,14.648,38.086,45.898,-0.488,52.246
1533058443.762,16.113,39.551,41.016,0.0,42.48
1533058443.766,14.16,43.945,35.645,-1.953,74.707
1533058443.77,4.883,45.898,30.273,-4.395,19.531
1533058443.774,15.625,46.387,32.227,-6.836,-12.207
1533058443.778,33.691,44.434,39.062,-5.859,12.207
1533058443.782,15.625,43.457,37.109,-18.555,20.02
1533058443.785,15.137,43.945,29.785,-4.883,60.547
1533058443.789,22.461,40.527,32.715,20.02,37.598
1533058443.793,-0.488,35.645,46.875,-3.906,18.555
